time,power,temp,humidity,light,CO2,dust
"2015-08-31 10:43:13",-1,34,29,13,2000,5.22
"2015-08-31 10:43:43",-1,34,29,13,2000,5
"2015-08-31 10:44:13",-1,34,29,13,2000,7.86
"2015-08-31 10:44:43",-1,34,29,13,2000,7.3
"2015-08-31 10:45:13",-1,35,28,13,2000,5.08
"2015-08-31 10:45:43",-1,35,28,13,2000,7.51
"2015-08-31 10:46:13",-1,35,28,13,2000,8.36
"2015-08-31 10:46:43",-1,35,28,14,2000,7.83
"2015-08-31 10:47:14",-1,35,28,14,2000,6.27
"2015-08-31 10:47:44",-1,35,28,14,2000,8.96
"2015-08-31 10:48:14",-1,35,28,14,2000,3.63
"2015-08-31 10:48:44",-1,35,28,13,2000,7.33
"2015-08-31 10:49:14",-1,35,28,13,2000,9.49
"2015-08-31 10:49:44",-1,35,28,13,2000,10.01
"2015-08-31 10:50:14",-1,35,28,13,2000,9.52
"2015-08-31 10:50:44",-1,35,28,13,2000,11.07
"2015-08-31 10:51:14",-1,35,28,14,2000,7.69
"2015-08-31 10:51:45",-1,35,28,14,2000,9.06
"2015-08-31 10:52:15",-1,35,28,14,2000,10.3
"2015-08-31 10:52:45",-1,35,28,14,2000,7.69
"2015-08-31 10:53:15",-1,35,28,14,2000,7.37
"2015-08-31 10:53:45",-1,35,28,14,2000,10.51
"2015-08-31 10:54:15",-1,35,28,14,2000,3.59
"2015-08-31 10:54:45",-1,35,28,14,2000,5.82
"2015-08-31 10:55:15",-1,35,28,14,2000,4.37
"2015-08-31 10:55:46",-1,35,28,14,2000,2.71
"2015-08-31 10:56:16",-1,35,29,14,2000,5.32
"2015-08-31 10:56:46",-1,35,28,13,2000,14.64
"2015-08-31 10:57:16",-1,35,28,13,2000,3.73
"2015-08-31 10:57:46",-1,35,29,13,2000,8.71
"2015-08-31 10:58:16",-1,35,29,14,2000,14.5
"2015-08-31 10:58:46",-1,35,28,14,2000,4.09
"2015-08-31 10:59:16",-1,35,28,14,2000,6.24
"2015-08-31 10:59:46",-1,35,28,14,2000,3.49
"2015-08-31 11:00:17",-1,35,28,14,2000,12.13
"2015-08-31 11:00:47",-1,35,28,14,2000,8.89
"2015-08-31 11:01:17",-1,35,28,14,2000,4.62
"2015-08-31 11:01:47",-1,35,28,14,2000,10.58
"2015-08-31 11:02:17",-1,35,29,15,2000,5.96
"2015-08-31 11:02:47",-1,35,29,14,2000,6.17
"2015-08-31 11:03:17",-1,35,29,15,2000,6.52
"2015-08-31 11:03:47",-1,35,29,15,2000,5.15
"2015-08-31 11:04:17",-1,35,28,14,2000,16.08
"2015-08-31 11:04:48",-1,35,28,14,2000,8.32
"2015-08-31 11:05:18",-1,35,29,14,2000,7.19
"2015-08-31 11:05:48",-1,35,29,15,2000,11.74
"2015-08-31 11:06:18",-1,35,29,15,2000,4.83
"2015-08-31 11:06:48",-1,35,29,14,2000,3.84
"2015-08-31 11:07:18",-1,35,29,15,2000,11.28
"2015-08-31 11:07:48",-1,35,29,15,2000,7.37
"2015-08-31 11:08:18",-1,35,28,14,2000,11.5
"2015-08-31 11:08:49",-1,35,29,14,2000,3.88
"2015-08-31 11:09:19",-1,35,28,14,2000,4.51
"2015-08-31 11:09:49",-1,35,28,15,2000,7.51
"2015-08-31 11:10:19",-1,35,29,15,2000,7.97
"2015-08-31 11:10:49",-1,35,29,15,2000,7.79
"2015-08-31 11:11:19",-1,35,29,15,2000,4.55
"2015-08-31 11:11:49",-1,35,29,15,2000,0.31
"2015-08-31 11:12:19",-1,35,29,15,2000,8.07
"2015-08-31 11:12:49",-1,35,29,15,2000,7.62
"2015-08-31 11:13:20",-1,35,28,15,2000,4.3
"2015-08-31 11:13:50",-1,35,29,15,2000,3.49
"2015-08-31 11:14:20",-1,35,29,15,2000,2.78
"2015-08-31 11:14:50",-1,35,29,15,2000,5.18
"2015-08-31 11:15:20",-1,35,29,15,2000,5.85
"2015-08-31 11:15:50",-1,35,29,14,2000,6.63
"2015-08-31 11:16:20",-1,35,29,15,2000,3.73
"2015-08-31 11:16:50",-1,35,29,14,2000,4.97
"2015-08-31 11:17:20",-1,35,29,14,2000,8.36
"2015-08-31 11:17:51",-1,35,29,14,2000,5.85
"2015-08-31 11:18:21",-1,35,29,13,2000,6.38
"2015-08-31 11:18:51",-1,35,29,14,2000,10.4
"2015-08-31 11:19:21",-1,35,29,15,2000,6.06
"2015-08-31 11:19:51",-1,35,29,13,2000,9.49
"2015-08-31 11:20:21",-1,35,29,14,2000,1.05
"2015-08-31 11:20:51",-1,35,29,15,2000,7.37
"2015-08-31 11:21:21",-1,35,29,13,2000,4.51
"2015-08-31 11:21:51",-1,35,29,14,2000,2.99
"2015-08-31 11:22:22",-1,35,29,14,2000,1.65
"2015-08-31 11:22:52",-1,35,29,14,2000,4.65
"2015-08-31 11:23:22",-1,35,29,15,2000,2.54
"2015-08-31 11:23:52",-1,35,29,15,2000,0.81
"2015-08-31 11:24:22",-1,35,29,15,2000,4.41
"2015-08-31 11:24:52",-1,35,29,16,2000,0.84
"2015-08-31 11:25:22",-1,35,29,16,2000,0.7
"2015-08-31 11:25:52",-1,35,29,16,2000,5.92
"2015-08-31 11:26:23",-1,35,29,16,2000,4.09
"2015-08-31 11:26:53",-1,35,29,16,2000,0.38
"2015-08-31 11:27:23",-1,35,29,16,2000,3.06
"2015-08-31 11:27:53",-1,35,29,16,2000,7.19
"2015-08-31 11:28:23",-1,35,29,16,2000,4.44
"2015-08-31 11:28:53",-1,35,29,16,2000,9.1
"2015-08-31 11:29:23",-1,35,29,16,2000,4.41
"2015-08-31 11:29:53",-1,35,29,16,2000,3.88
"2015-08-31 11:30:23",-1,35,29,16,2000,0.88
"2015-08-31 11:30:54",-1,35,29,16,2000,0.77
"2015-08-31 11:31:24",-1,35,29,16,2000,2.96
"2015-08-31 11:31:54",-1,35,29,16,2000,3.63
"2015-08-31 11:32:24",-1,35,29,16,2000,2.92
"2015-08-31 11:32:54",-1,35,29,16,2000,6.42
"2015-08-31 11:33:24",-1,35,29,16,2000,6.42
"2015-08-31 11:33:54",-1,35,29,16,2000,2.15
"2015-08-31 11:34:24",-1,35,29,15,2000,2.43
"2015-08-31 11:34:54",-1,35,29,15,2000,1.48
"2015-08-31 11:35:25",-1,35,29,15,2000,0.95
"2015-08-31 11:35:55",-1,35,29,15,2000,2.68
"2015-08-31 11:36:25",-1,35,29,16,2000,15.27
"2015-08-31 11:36:55",-1,35,29,16,2000,4.62
"2015-08-31 11:37:25",-1,35,29,16,2000,2.96
"2015-08-31 11:37:55",-1,35,29,16,2000,6.27
"2015-08-31 11:38:25",-1,35,29,16,2000,2.25
"2015-08-31 11:38:55",-1,35,29,16,2000,2.75
"2015-08-31 11:39:25",-1,35,29,16,2000,3.13
"2015-08-31 11:39:56",-1,35,29,16,2000,4.16
"2015-08-31 11:40:26",-1,35,29,16,2000,9.94
"2015-08-31 11:40:56",-1,35,29,16,2000,7.09
"2015-08-31 11:41:26",-1,35,29,16,2000,4.19
"2015-08-31 11:41:56",-1,35,29,16,2000,3.13
"2015-08-31 11:42:26",-1,35,29,15,2000,1.16
"2015-08-31 11:42:56",-1,35,29,15,2000,2.89
"2015-08-31 11:43:26",-1,35,29,15,2000,2.39
"2015-08-31 11:43:57",-1,35,29,16,2000,5.46
"2015-08-31 11:44:27",-1,35,29,10,2000,3.95
"2015-08-31 11:44:57",-1,35,29,9,2000,0.24
"2015-08-31 11:45:27",-1,35,29,16,2000,8.11
"2015-08-31 11:45:57",-1,35,29,17,2000,4.62
"2015-08-31 11:46:27",-1,35,29,16,2000,2.22
"2015-08-31 11:46:57",-1,35,29,17,2000,3.59
"2015-08-31 11:47:27",-1,35,29,17,2000,5.96
"2015-08-31 11:47:57",-1,35,29,17,2000,6.95
"2015-08-31 11:48:28",-1,35,29,17,2000,4.72
"2015-08-31 11:48:58",-1,35,29,17,2000,2.92
"2015-08-31 11:49:28",-1,35,29,17,2000,3.38
"2015-08-31 11:49:58",-1,35,29,15,2000,5.99
"2015-08-31 11:50:28",-1,35,29,11,2000,8.29
"2015-08-31 11:50:58",-1,35,29,12,2000,11.04
"2015-08-31 11:51:28",-1,35,29,17,2000,3.52
"2015-08-31 11:51:58",-1,35,29,16,2000,1.69
"2015-08-31 11:52:28",-1,35,29,17,2000,9.17
"2015-08-31 11:52:59",-1,35,29,16,2000,6.77
"2015-08-31 11:53:29",-1,35,29,16,2000,6.35
"2015-08-31 11:53:59",-1,35,29,17,2000,9.1
"2015-08-31 11:54:29",-1,35,29,16,2000,5.04
"2015-08-31 11:54:59",-1,35,29,16,2000,6.8
"2015-08-31 11:55:29",-1,35,29,16,2000,5.04
"2015-08-31 11:55:59",-1,34,30,17,2000,8.11
"2015-08-31 11:56:29",0,34,30,17,2000,7.23
"2015-08-31 11:56:59",0,34,30,17,2000,5.99
"2015-08-31 11:57:30",0,34,30,17,2000,7.79
"2015-08-31 11:58:00",0,34,30,16,2000,2.43
"2015-08-31 11:58:30",0,34,30,16,2000,1.83
"2015-08-31 11:59:00",0,34,30,17,2000,4.44
"2015-08-31 11:59:30",0,34,30,17,2000,7.09
"2015-08-31 12:00:00",0,34,30,17,2000,5.53
"2015-08-31 12:00:30",0,34,30,17,2000,10.05
"2015-08-31 12:01:00",0,34,30,17,2000,3.56
"2015-08-31 12:01:30",0,34,30,17,2000,3.03
"2015-08-31 12:02:01",0,34,30,17,2000,3.38
"2015-08-31 12:02:31",0,34,30,16,2000,10.54
"2015-08-31 12:03:01",0,34,30,16,2000,8.78
"2015-08-31 12:03:31",0,34,30,16,2000,6.66
"2015-08-31 12:04:01",0,34,30,17,2000,2.89
"2015-08-31 12:04:31",0,34,30,17,2000,6.06
"2015-08-31 12:05:01",0,34,30,17,2000,0.77
"2015-08-31 12:05:31",0,34,30,17,2000,5.29
"2015-08-31 12:06:01",0,34,30,17,2000,7.83
"2015-08-31 12:06:32",0,34,30,17,2000,3.88
"2015-08-31 12:07:02",0,34,30,17,2000,17.11
"2015-08-31 12:07:32",0,35,29,17,2000,11.64
"2015-08-31 12:08:02",0,35,29,17,2000,11.57
"2015-08-31 12:08:32",0,35,29,17,2000,3.98
"2015-08-31 12:09:02",0,35,29,17,2000,4.83
"2015-08-31 12:09:32",0,35,29,17,2000,6.45
"2015-08-31 12:10:02",0,35,29,17,2000,2.54
"2015-08-31 12:10:32",0,35,29,15,2000,4.93
"2015-08-31 12:11:03",0,35,29,11,2000,5.22
"2015-08-31 12:11:33",0,35,29,10,2000,4.19
"2015-08-31 12:12:03",0,35,29,12,2000,7.33
"2015-08-31 12:12:33",0,35,29,15,2000,5.5
"2015-08-31 12:13:03",0,35,29,15,2000,4.3
"2015-08-31 12:13:33",0,35,29,15,2000,1.72
"2015-08-31 12:14:03",0,35,29,16,2000,3.31
"2015-08-31 12:14:33",0,35,29,16,2000,5
"2015-08-31 12:15:03",0,35,29,15,2000,3.49
"2015-08-31 12:15:34",0,35,29,15,2000,7.76
"2015-08-31 12:16:04",0,35,29,7,2000,5.57
"2015-08-31 12:16:34",0,35,29,8,2000,2.75
"2015-08-31 12:17:04",0,35,29,10,2000,4.69
"2015-08-31 12:17:34",0,35,29,13,2000,9.56
"2015-08-31 12:18:04",0,35,29,16,2000,7.47
"2015-08-31 12:18:34",0,35,29,16,2000,8.67
"2015-08-31 12:19:04",0,35,29,17,2000,10.3
"2015-08-31 12:19:34",0,35,29,17,2000,6.56
"2015-08-31 12:20:05",0,35,29,17,2000,15.98
"2015-08-31 12:20:35",0,35,29,17,2000,2.11
"2015-08-31 12:21:05",0,35,29,17,2000,8.39
"2015-08-31 12:21:35",0,35,29,17,2000,7.19
"2015-08-31 12:22:05",0,35,29,17,2000,2.18
"2015-08-31 12:22:35",0,35,29,17,2000,1.41
"2015-08-31 12:23:05",0,35,29,17,2000,6.52
"2015-08-31 12:23:35",0,35,29,17,2000,9.03
"2015-08-31 12:24:05",0,35,29,16,2000,3.49
"2015-08-31 12:24:36",0,35,29,17,2000,9.34
"2015-08-31 12:25:06",0,35,29,17,2000,8.25
"2015-08-31 12:25:36",0,35,29,17,2000,4.26
"2015-08-31 12:26:06",0,35,29,17,2000,3.73
"2015-08-31 12:26:36",0,35,29,17,2000,5.36
"2015-08-31 12:27:06",0,35,29,17,2000,8.64
"2015-08-31 12:27:36",0,35,29,17,2000,13.9
"2015-08-31 12:28:06",0,35,29,9,2000,5.22
"2015-08-31 12:28:36",0,35,29,8,2000,2.71
"2015-08-31 12:29:07",0,35,29,8,2000,8.78
"2015-08-31 12:29:37",0,35,29,8,2000,8.39
"2015-08-31 12:30:07",0,35,29,17,2000,14.11
"2015-08-31 12:30:37",0,35,29,17,2000,5.25
"2015-08-31 12:31:07",0,35,29,16,2000,10.72
"2015-08-31 12:31:37",0,35,29,17,2000,6.17
"2015-08-31 12:32:07",0,35,29,17,2000,0.07
"2015-08-31 12:32:37",0,35,29,17,2000,6.95
"2015-08-31 12:33:07",0,35,29,18,2000,3.35
"2015-08-31 12:33:38",0,35,29,18,2000,8.14
"2015-08-31 12:34:08",0,35,29,18,2000,15.13
"2015-08-31 12:34:38",0,35,29,17,2000,12.41
"2015-08-31 12:35:08",0,35,29,17,2000,5.39
"2015-08-31 12:35:38",0,35,29,17,2000,9.66
"2015-08-31 12:36:08",0,35,29,17,2000,5.18
"2015-08-31 12:36:38",0,35,29,17,2000,20.77
"2015-08-31 12:37:08",0,35,29,17,2000,10.86
"2015-08-31 12:37:38",0,35,29,17,2000,3.91
"2015-08-31 12:38:09",0,35,29,17,2000,3.98
"2015-08-31 12:38:39",0,35,29,17,2000,1.51
"2015-08-31 12:39:09",0,35,29,16,2000,2.75
"2015-08-31 12:39:39",0,35,29,16,2000,6.98
"2015-08-31 12:40:09",0,35,29,16,2000,2.99
"2015-08-31 12:40:39",0,35,29,17,2000,6.7
"2015-08-31 12:41:09",0,35,29,17,2000,6.1
"2015-08-31 12:41:39",0,35,29,16,2000,8.67
"2015-08-31 12:42:09",0,35,29,16,2000,10.51
"2015-08-31 12:42:40",0,35,29,8,2000,6.24
"2015-08-31 12:43:10",0,35,29,7,2000,6.91
"2015-08-31 12:43:40",0,35,29,7,2000,7.05
"2015-08-31 12:44:10",0,35,29,7,2000,8.89
"2015-08-31 12:44:40",0,35,29,11,2000,8.14
"2015-08-31 12:45:10",0,35,29,13,2000,8.53
"2015-08-31 12:45:40",0,35,29,14,2000,16.58
"2015-08-31 12:46:10",0,35,29,15,2000,13.82
"2015-08-31 12:46:40",0,35,29,5,2000,3.56
"2015-08-31 12:47:11",0,35,29,5,2000,2.99
"2015-08-31 12:47:41",0,35,29,4,2000,4.58
"2015-08-31 12:48:11",0,35,29,4,2000,5.92
"2015-08-31 12:48:41",0,34,29,4,2000,7.3
"2015-08-31 12:49:11",0,35,29,4,2000,2.96
"2015-08-31 12:49:41",0,35,29,5,2000,2.89
"2015-08-31 12:50:11",0,35,29,5,2000,7.69
"2015-08-31 12:50:41",0,35,29,5,2000,7.3
"2015-08-31 12:51:11",0,35,28,6,2000,8.36
"2015-08-31 12:51:42",0,35,28,6,2000,8.32
"2015-08-31 12:52:12",0,35,28,6,2000,5.18
"2015-08-31 12:52:42",0,35,28,10,2000,5.53
"2015-08-31 12:53:12",0,35,28,16,2000,0
"2015-08-31 12:53:42",0,34,29,17,2000,5.43
"2015-08-31 12:54:12",0,34,29,16,2000,8.14
"2015-08-31 12:54:42",0,34,29,16,2000,6.8
"2015-08-31 12:55:12",0,34,29,13,2000,3.56
"2015-08-31 12:55:42",0,34,29,13,2000,1.58
"2015-08-31 12:56:13",0,34,29,9,2000,5.39
"2015-08-31 12:56:43",0,34,29,15,2000,5.25
"2015-08-31 12:57:13",0,34,29,16,2000,0.38
"2015-08-31 12:57:43",0,35,28,12,2000,3.73
"2015-08-31 12:58:13",0,34,29,16,2000,5.11
"2015-08-31 12:58:43",0,34,29,16,2000,7.9
"2015-08-31 12:59:13",0,34,29,16,2000,4.9
"2015-08-31 12:59:43",0,34,29,16,2000,2.39
"2015-08-31 13:00:13",0,35,28,17,2000,2.57
"2015-08-31 13:00:44",0,35,28,16,2000,5.11
"2015-08-31 13:01:14",0,35,28,16,2000,0
"2015-08-31 13:01:44",0,35,28,17,2000,1.62
"2015-08-31 13:02:14",0,35,28,17,2000,10.83
"2015-08-31 13:02:44",0,34,29,17,2000,7.19
"2015-08-31 13:03:14",0,34,29,17,2000,6.91
"2015-08-31 13:03:44",0,34,29,17,2000,4.3
"2015-08-31 13:04:14",0,34,29,17,2000,12.27
"2015-08-31 13:04:44",0,34,29,17,2000,9.2
"2015-08-31 13:05:15",0,34,29,17,2000,7.19
"2015-08-31 13:05:45",0,34,29,17,2000,2.82
"2015-08-31 13:06:15",0,34,29,18,2000,4.3
"2015-08-31 13:06:45",0,34,29,18,2000,3.03
"2015-08-31 13:07:15",0,34,29,18,2000,11.99
"2015-08-31 13:07:45",0,34,29,17,2000,10.9
"2015-08-31 13:08:15",0,34,29,17,2000,6.1
"2015-08-31 13:08:45",0,34,29,18,2000,3.49
"2015-08-31 13:09:15",0,34,29,17,2000,0.98
"2015-08-31 13:09:46",0,34,29,18,2000,4.19
"2015-08-31 13:10:16",0,34,29,18,2000,3.28
"2015-08-31 13:10:46",0,34,29,18,2000,3.13
"2015-08-31 13:11:16",0,34,29,18,2000,2.71
"2015-08-31 13:11:46",0,34,29,18,2000,4.05
"2015-08-31 13:12:16",0,34,29,17,2000,7.09
"2015-08-31 13:12:46",0,34,29,16,2000,9.49
"2015-08-31 13:13:16",0,34,29,17,2000,7.51
"2015-08-31 13:13:46",0,34,29,18,2000,6.35
"2015-08-31 13:14:17",0,34,29,18,2000,7.09
"2015-08-31 13:14:47",0,34,29,18,2000,10.33
"2015-08-31 13:15:17",0,34,29,17,2000,6.17
"2015-08-31 13:15:47",0,34,29,17,2000,4.9
"2015-08-31 13:16:17",0,34,29,17,2000,4.51
"2015-08-31 13:16:47",0,34,29,17,2000,4.51
"2015-08-31 13:17:17",0,34,29,12,2000,2.92
"2015-08-31 13:17:47",0,34,29,16,2000,1.9
"2015-08-31 13:18:17",0,34,29,16,2000,6.27
"2015-08-31 13:18:48",0,34,29,16,2000,7.83
"2015-08-31 13:19:18",0,34,29,15,2000,3.88
"2015-08-31 13:19:48",0,34,29,10,2000,5.15
"2015-08-31 13:20:18",0,35,28,16,2000,3.56
"2015-08-31 13:20:48",0,35,28,15,2000,1.44
"2015-08-31 13:21:18",0,35,28,15,2000,2.11
"2015-08-31 13:21:48",0,35,28,12,2000,5.5
"2015-08-31 13:22:18",0,35,28,7,2000,2.71
"2015-08-31 13:22:48",0,35,28,7,2000,13.33
"2015-08-31 13:23:19",0,35,28,9,2000,13.54
"2015-08-31 13:23:49",0,35,28,16,2000,3.73
"2015-08-31 13:24:19",0,35,28,16,2000,1.86
"2015-08-31 13:24:49",0,35,28,16,2000,3.49
"2015-08-31 13:25:19",0,35,28,16,2000,2.25
"2015-08-31 13:25:49",0,35,28,17,2000,3.88
"2015-08-31 13:26:19",0,35,28,17,2000,4.12
"2015-08-31 13:26:49",0,35,28,17,2000,0.63
"2015-08-31 13:27:19",0,35,28,17,2000,2.5
"2015-08-31 13:27:50",0,35,28,17,2000,2.5
"2015-08-31 13:28:20",0,35,28,17,2000,7.51
"2015-08-31 13:28:50",0,35,28,17,2000,2.64
"2015-08-31 13:29:20",0,35,28,17,2000,4.55
"2015-08-31 13:29:50",0,35,28,17,2000,7.93
"2015-08-31 13:30:20",0,35,28,17,2000,8.64
"2015-08-31 13:30:50",0,35,28,17,2000,4.09
"2015-08-31 13:31:20",0,35,28,17,2000,2.92
"2015-08-31 13:31:50",0,35,28,17,2000,9.38
"2015-08-31 13:32:21",0,35,28,17,2000,2.36
"2015-08-31 13:32:51",0,35,28,17,2000,5.36
"2015-08-31 13:33:21",0,35,28,16,2000,6.06
"2015-08-31 13:33:51",0,35,28,16,2000,3.81
"2015-08-31 13:34:21",0,35,28,16,2000,3.88
"2015-08-31 13:34:51",0,35,28,16,2000,8.11
"2015-08-31 13:35:21",0,35,28,17,2000,9.59
"2015-08-31 13:35:51",0,35,28,16,2000,4.9
"2015-08-31 13:36:21",0,35,28,16,2000,1.83
"2015-08-31 13:36:52",0,35,28,13,2000,3.81
"2015-08-31 13:37:22",0,35,28,7,2000,0
"2015-08-31 13:37:52",0,35,28,6,2000,5.82
"2015-08-31 13:38:22",0,35,28,6,2000,3.73
"2015-08-31 13:38:52",0,35,28,6,2000,0.7
"2015-08-31 13:39:22",0,35,28,6,2000,3.06
"2015-08-31 13:39:52",0,35,28,13,2000,1.55
"2015-08-31 13:40:22",0,35,28,15,2000,12.2
"2015-08-31 13:40:52",0,35,28,15,2000,4.37
"2015-08-31 13:41:23",0,35,28,16,2000,0
"2015-08-31 13:41:53",0,35,28,16,2000,0
"2015-08-31 13:42:23",0,35,28,16,2000,0
"2015-08-31 13:42:53",0,35,28,16,2000,3.88
"2015-08-31 13:43:23",0,35,28,16,2000,5.89
"2015-08-31 13:43:53",0,35,28,16,2000,12.2
"2015-08-31 13:44:23",0,35,28,16,2000,6.2
"2015-08-31 13:44:53",0,35,28,15,2000,5.04
"2015-08-31 13:45:23",0,35,28,15,2000,7.97
"2015-08-31 13:45:54",0,35,28,16,2000,6.1
"2015-08-31 13:46:24",0,35,28,16,2000,0.84
"2015-08-31 13:46:54",0,35,28,16,2000,0.7
"2015-08-31 13:47:24",0,35,28,15,2000,5.43
"2015-08-31 13:47:54",0,35,28,15,2000,13.61
"2015-08-31 13:48:24",0,35,28,15,2000,8.96
"2015-08-31 13:48:54",0,35,28,15,2000,6.56
"2015-08-31 13:49:24",0,35,28,15,2000,6.45
"2015-08-31 13:49:54",0,35,28,15,2000,3.1
"2015-08-31 13:50:25",0,35,28,15,2000,5.64
"2015-08-31 13:50:55",0,35,28,15,2000,10.72
"2015-08-31 13:51:25",0,35,28,16,2000,6.31
"2015-08-31 13:51:55",0,35,28,15,2000,4.62
"2015-08-31 13:52:25",0,35,28,14,2000,5.57
"2015-08-31 13:52:55",0,35,28,14,2000,8.53
"2015-08-31 13:53:25",0,35,28,9,2000,4.58
"2015-08-31 13:53:55",0,35,28,13,2000,6.95
"2015-08-31 13:54:25",0,35,28,13,2000,3.21
"2015-08-31 13:54:56",0,35,28,14,2000,8.22
"2015-08-31 13:55:26",0,35,28,14,2000,7.65
"2015-08-31 13:55:56",0,35,28,14,2000,0.63
"2015-08-31 13:56:26",0,35,28,14,2000,3.98
"2015-08-31 13:56:56",0,35,28,14,2000,8.85
"2015-08-31 13:57:26",0,35,28,14,2000,6.87
"2015-08-31 13:57:56",0,35,28,14,2000,5.25
"2015-08-31 13:58:26",0,35,28,14,2000,3.21
"2015-08-31 13:58:56",0,35,28,14,2000,6.42
"2015-08-31 13:59:27",0,35,28,14,2000,9.49
"2015-08-31 13:59:57",0,35,28,14,2000,4.44
"2015-08-31 14:00:27",0,35,28,14,2000,4.23
"2015-08-31 14:00:57",0,35,28,14,2000,3.45
"2015-08-31 14:01:27",0,35,28,14,2000,6.31
"2015-08-31 14:01:57",0,35,28,15,2000,10.19
"2015-08-31 14:02:27",0,35,28,15,2000,6.52
"2015-08-31 14:02:57",0,35,28,14,2000,8.53
"2015-08-31 14:03:27",0,35,28,13,2000,2.75
"2015-08-31 14:03:58",0,35,28,12,2000,0.74
"2015-08-31 14:04:28",0,35,28,12,2000,7.51
"2015-08-31 14:04:58",0,35,28,14,2000,3.91
"2015-08-31 14:05:28",0,35,28,14,2000,4.72
"2015-08-31 14:05:58",0,35,28,14,2000,0
"2015-08-31 14:06:28",0,35,28,14,2000,3.06
"2015-08-31 14:06:58",0,35,28,14,2000,0.63
"2015-08-31 14:07:28",0,35,28,14,2000,2.46
"2015-08-31 14:07:58",0,35,28,13,2000,1.72
"2015-08-31 14:08:29",0,35,28,13,2000,2.68
"2015-08-31 14:08:59",0,35,28,13,2000,1.79
"2015-08-31 14:09:29",0,35,28,13,2000,1.79
"2015-08-31 14:09:59",0,35,28,13,2000,1.23
"2015-08-31 14:10:29",0,35,28,13,2000,3.1
"2015-08-31 14:10:59",0,35,28,14,2000,2.11
"2015-08-31 14:11:29",0,35,28,13,2000,2.61
"2015-08-31 14:11:59",0,35,28,14,2000,8.67
"2015-08-31 14:12:29",0,35,28,13,2000,5.46
"2015-08-31 14:13:00",0,35,28,14,2000,4.09
"2015-08-31 14:13:30",0,35,28,13,2000,2.08
"2015-08-31 14:14:00",0,35,28,13,2000,3.98
"2015-08-31 14:14:30",0,35,28,13,2000,3.42
"2015-08-31 14:15:00",0,35,28,13,2000,4.48
"2015-08-31 14:15:30",0,35,28,12,2000,3.35
"2015-08-31 14:16:00",0,35,28,12,2000,1.72
"2015-08-31 14:16:30",0,35,28,12,2000,7.97
"2015-08-31 14:17:00",0,35,28,12,2000,7.05
"2015-08-31 14:17:31",0,35,28,12,2000,3.81
"2015-08-31 14:18:01",0,35,28,12,2000,5.85
"2015-08-31 14:18:31",0,35,28,12,2000,4.79
"2015-08-31 14:19:01",0,35,28,12,2000,8.5
"2015-08-31 14:19:31",0,35,28,12,2000,6.77
"2015-08-31 14:20:01",0,35,28,12,2000,4.05
"2015-08-31 14:20:31",0,35,28,12,2000,5.75
"2015-08-31 14:21:01",0,35,28,12,2000,6.03
"2015-08-31 14:21:31",0,35,28,12,2000,4.26
"2015-08-31 14:22:02",0,35,28,12,2000,0
"2015-08-31 14:22:32",0,35,28,12,2000,7.44
"2015-08-31 14:23:02",0,35,28,12,2000,1.23
"2015-08-31 14:23:32",0,35,28,12,2000,2.22
"2015-08-31 14:24:02",0,35,28,12,2000,3.28
"2015-08-31 14:24:32",0,35,28,12,2000,0
"2015-08-31 14:25:02",0,35,28,12,2000,2.46
"2015-08-31 14:25:32",0,35,28,12,2000,3.03
"2015-08-31 14:26:02",0,35,28,12,2000,2.71
"2015-08-31 14:26:33",0,35,28,12,2000,1.86
"2015-08-31 14:27:03",0,35,28,12,2000,7.37
"2015-08-31 14:27:33",0,35,28,12,2000,7.47
"2015-08-31 14:28:03",0,35,28,12,2000,0
"2015-08-31 14:28:33",0,35,28,12,2000,5.92
"2015-08-31 14:29:03",0,35,28,11,2000,3.56
"2015-08-31 14:29:33",0,35,28,11,2000,4.33
"2015-08-31 14:30:03",0,35,28,11,2000,3.81
"2015-08-31 14:30:33",0,35,28,11,2000,3.98
"2015-08-31 14:31:04",0,35,28,11,2000,2.75
"2015-08-31 14:31:34",0,35,28,11,2000,5.11
"2015-08-31 14:32:04",0,35,28,11,2000,7.44
"2015-08-31 14:32:34",0,35,28,11,2000,10.09
"2015-08-31 14:33:04",0,35,28,11,2000,0.81
"2015-08-31 14:33:34",0,35,28,11,2000,5
"2015-08-31 14:34:04",0,35,28,11,2000,4.19
"2015-08-31 14:34:34",0,35,28,11,2000,5.32
"2015-08-31 14:35:05",0,35,28,11,2000,1.05
"2015-08-31 14:35:35",0,35,28,11,2000,4.83
"2015-08-31 14:36:05",0,35,28,11,2000,6.87
"2015-08-31 14:36:35",0,35,28,11,2000,5.08
"2015-08-31 14:37:05",0,35,28,10,2000,6.06
"2015-08-31 14:37:35",0,35,28,10,2000,8.04
"2015-08-31 14:38:05",0,35,28,11,2000,8.67
"2015-08-31 14:38:35",0,35,28,10,2000,2.29
"2015-08-31 14:39:06",0,35,28,10,2000,2.61
"2015-08-31 14:39:36",0,35,28,10,2000,1.09
"2015-08-31 14:40:06",0,35,28,8,2000,5.18
"2015-08-31 14:40:36",0,35,28,5,2000,2.82
"2015-08-31 14:41:06",0,35,28,5,2000,2.89
"2015-08-31 14:41:36",0,35,28,8,2000,1.19
"2015-08-31 14:42:06",0,35,28,7,2000,0
"2015-08-31 14:42:36",0,35,28,6,2000,0
